xvar,est,lb,hb
19.0,1.2696161209876815,1.2621841592004457,1.2770715959186798
19.05,1.2707893947801725,1.2633322051230567,1.2782702083721527
19.1,1.2719622834829412,1.264479906624343,1.2794683947682124
19.15,1.2731347710586443,1.2656272456451594,1.280666141101887
19.2,1.2743068414450007,1.266774204037581,1.2818634334076506
19.25,1.275478478554937,1.2679207635642815,1.2830602577602734
19.3,1.276649666276714,1.2690669058979336,1.2842566002757398
19.35,1.277820388474089,1.270212612620621,1.2854524471121593
19.4,1.2789906289864563,1.2713578652231876,1.28664778447063
19.45,1.2801603716289662,1.2725026451047028,1.287842598596173
19.5,1.2813296001927115,1.2736469335718126,1.28903687577857
19.55,1.2824982984448547,1.2747907118382042,1.290230602353281
19.6,1.2836664501287613,1.2759339610240088,1.2914237647023097
19.65,1.2848340389641644,1.2770766621552239,1.292616349255054
19.7,1.2860010486473232,1.2782187961631706,1.2938083424891964
19.75,1.287167462851131,1.2793603438839485,1.294999730931541
19.8,1.2883332652253219,1.2805012860578762,1.2961905011588553
19.85,1.289498439396572,1.2816416033289615,1.2973806397987124
19.9,1.2906629689686815,1.28278127624441,1.2985701335303335
19.95,1.2918268375226987,1.2839202852540799,1.2997589690853621
20.0,1.292990028617114,1.2850586107100224,1.3009471332487073
20.05,1.2941525257879714,1.286196232865992,1.3021346128593179
20.1,1.2953143125490398,1.2873331318769574,1.3033213948109579
20.15,1.2964753723919715,1.2884692877986927,1.3045074660529783
20.2,1.2976356887864557,1.2896046805873067,1.3056928135910648
20.25,1.2987952451803697,1.2907392900988632,1.3068774244879509
20.3,1.2999540249999249,1.2918730960889369,1.3080612858641678
20.35,1.301112011649856,1.293006078212274,1.3092443848987212
20.4,1.3022691885135356,1.2941382160224206,1.3104267088297699
20.45,1.303425538953181,1.295269488971365,1.3116082449552844
20.5,1.3045810463099543,1.2963998764092532,1.3127889806337114
20.55,1.3057356939041798,1.2975293575840685,1.313968903284554
20.6,1.306889465035467,1.2986579116413737,1.3151480003889848
20.65,1.3080423429828787,1.2997855176240478,1.3163262594904273
20.7,1.3091943110051036,1.3009121544721058,1.31750366819507
20.75,1.3103453523405886,1.3020378010224556,1.3186802141724325
20.8,1.3114954502077414,1.3031624360087666,1.319855885155809
20.85,1.3126445878050619,1.3042860380613204,1.321030668942768
20.9,1.31379274831131,1.3054085857069064,1.3222045533955864
20.95,1.314939914885679,1.3065300573687546,1.323377526441638
21.0,1.316086070667949,1.3076504313664752,1.3245495760737787
21.05,1.3172311987786496,1.308769685916058,1.3257206903506982
21.1,1.3183752823192445,1.3098877991299012,1.3268908573972016
21.15,1.3195183043722671,1.3110047490168648,1.328060065404526
21.2,1.3206602480014997,1.31212051348236,1.3292283026305418
