city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Amsterdam,ssp585,2093,Netherlands,14327401.5,14.010529470174156,223843211.56086487,49061.525821562806,62502.972303920404,35620.0793392052,728.7083784883398,462.5148726355285,994.9018843411513,6227437067.759079,3113718533.8795395,9341155601.638618,14327401.5
Amsterdam,ssp585,2094,Netherlands,14327401.5,14.135101673414624,228798045.59108204,50147.51684188437,63996.209956862556,36298.82372690618,744.8385485598887,470.57995767130296,1019.0971394484748,6365283182.855477,3182641591.4277387,9547924774.283216,14327401.5
Amsterdam,ssp585,2095,Netherlands,14327401.5,14.003688610149576,221513253.22238418,48550.850021347855,61800.793078624854,35300.906964070855,721.123336480854,458.7223516317855,983.5243213299225,6162616388.935667,3081308194.4678335,9243924583.4035,14327401.5
Amsterdam,ssp585,2096,Netherlands,14327401.5,14.166106742193781,232191105.53488734,50891.201213129374,65018.775967324436,36763.626458934305,755.8844551680143,476.1029109753657,1035.665999360663,6459679913.137534,3229839956.568767,9689519869.7063,14327401.5
Amsterdam,ssp585,2097,Netherlands,14327401.5,14.221387148973282,234361732.4543917,51366.955058500185,65672.9375047093,37060.972612291065,762.9508031344574,479.63608495858716,1046.2655213103274,6520067907.236344,3260033953.618172,9780101860.854517,14327401.5
Amsterdam,ssp585,2098,Netherlands,14327401.5,14.395133697259398,243890012.3722089,53455.34517747382,68544.47391829806,38366.216436649585,793.9695566641251,495.14546172342114,1092.7936516048292,6785149716.679831,3392574858.3399153,10177724575.019745,14327401.5
Athens,ssp585,2024,Greece,8325766.5,17.887375429405033,38458566.952756286,8429.274948549735,10521.39208258015,6337.157814519318,396.84798639532795,265.519574084543,528.176398706113,405825372.0897504,202912686.0448752,608738058.1346257,8325766.5
Athens,ssp585,2025,Greece,8325766.5,17.92739323085644,40157811.920800015,8801.712201819593,11033.493305826207,6569.93109781298,414.38223162055584,274.286696697157,554.4777665439549,423756272.17438096,211878136.08719048,635634408.2615714,8325766.5
Athens,ssp585,2026,Greece,8325766.5,18.001764307192623,41612179.15100346,9120.477622138156,11471.795758764232,6769.159485512081,429.3896214563375,281.79039161504784,576.9888512976272,439103155.0438718,219551577.5219359,658654732.5658077,8325766.5
Athens,ssp585,2027,Greece,8325766.5,18.007239785415617,40726667.41619676,8926.392858344909,11204.929208548518,6647.856508141302,420.25216323229296,277.2216625030256,563.2826639615604,429758991.7600656,214879495.8800328,644638487.6400985,8325766.5
Athens,ssp585,2028,Greece,8325766.5,18.038373056078925,43755973.52486495,9590.350361614648,12117.870775544408,7062.829947684889,451.51110303825834,292.8511324060083,610.1710736705085,461725062.68086076,230862531.34043038,692587594.0212911,8325766.5
Athens,ssp585,2029,Greece,8325766.5,18.08185399069831,43857550.394870125,9612.613785177426,12148.482982943227,7076.744587411625,452.5592590024525,293.3752103881053,611.7433076167997,462796929.74018717,231398464.87009358,694195394.6102808,8325766.5
Athens,ssp585,2030,Greece,8325766.5,18.04565681095448,43264693.961833104,9482.672649169312,11969.81392093207,6995.5313774065535,446.4416654384164,290.31641360608734,602.5669172707455,456540945.66182584,228270472.83091292,684811418.4927387,8325766.5
Athens,ssp585,2031,Greece,8325766.5,17.98366848475025,41137883.886280715,9016.522495623583,11328.857459806693,6704.187531440473,424.4954421960115,279.3433019848849,569.6475824071383,434098261.01017183,217049130.50508592,651147391.5152577,8325766.5
Athens,ssp585,2032,Greece,8325766.5,18.193825671150336,48416075.78416186,10611.742637624928,13522.285155058544,7701.200120191314,499.59797534085595,316.8945685573071,682.3013821244049,510899742.9459509,255449871.47297546,766349614.4189264,8325766.5
Athens,ssp585,2033,Greece,8325766.5,18.175375454750366,46470715.62442483,10185.36232864147,12936.012230206288,7434.712427076653,479.52410563183605,306.8576337027971,652.190577560875,490371767.69290435,245185883.84645218,735557651.5393565,8325766.5
Athens,ssp585,2034,Greece,8325766.5,18.37463507885781,53146612.2042609,11648.57253792061,14947.926267965106,8349.218807876114,548.4116468224793,341.3014042981187,755.5218893468398,560817663.840638,280408831.920319,841226495.760957,8325766.5
